_id,fingerprint,doi,name,Ce,Sbet,calcination_temp,calcination_time,Dpore,Vtotal,calcination_flowing_gas,calcination_reactive_gas,synthesis_para,synthesis,description,particle_size_nm,crystallite_size_nm,phase_types,phase_flag,microscopy,morphology,image_path,pretreatment_temp,pretreatment_o2_vol%,pretreatment_time_h,osc,hierarchical,lattice_parameter_A,Zr,Cu,Ea_apparent,Ni,Pr,Sn,Hf,La,Mn,Fe,Co,Sm,Zn,Nd,Pm,Ag,Ru,Eu,Tb,Gd,Bi,Cr,Y,Ti,deposit,Sr,Sc,Yb,Nb,Al,Ga,Ho,Lu,single_phase_binary
69b7d53a9605ebc57c753158,d1f1f44fa03d728a4771e1cb2223e791bd965557,10.1021/acs.chemmater.4c02109,CeLa15,0.6296296296296295,69.3,600.0,5.104533468559837,,,,,"Three nano-Ce1–xLaxO2 (x = 0.05, 0.1 and 0.15) powders were synthesized by the nonaqueous sol–gel method using oleylamine as the surfactant and diphenyl ether as the aging agent. (20) In a typical preparation, 25 mL of oleylamine mixed with 75 mL of oleic acid was heated on a hot plate to 120 °C with stirring. Ce(NO3)3·6H2O (Alfa-Aesar, 99.99%) and La(NO3)3·6H2O (Sigma-Aldrich, 99.99%) were added to the mixture at the required molar concentration such that the total amount of the nitrites will be 10 g. Diphenyl ether, 10 mL, was added. The hot plate temperature was raised to 200 °C for two more hours. After the mixture cooled, ethanol was added, and the samples were centrifuged. Additional heat treatment was conducted at 400 °C in an air furnace to remove all organic residues. Henceforth, the three compositions will be referred to as CeLa05 (5% La3+), CeLa10 (10% La3+), and CeLa15 (15% La3+), respectively.",sol-gel,solid solution,,8.3,Fluorite,single,False,,,0.0,0.0,0.0,444 umol O2 g-1,False,5.4646,0.0,0.0,,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53b9605ebc57c753159,7bc62f229d6d00084aa3517ef4540808653a3509,10.1016/j.apcata.2020.117517,CeO2,1.0,9.0,550.0,4.0,,,,,"In this study, a set of four different catalysts was considered, consisting of pure ceria nanocubes and ceria doped with 5 % Cu, 5 % Mn, and 2.5 % Cu + 2.5 % Mn (named CeO2, Ce95Cu5, Ce95Mn5 and Ce95Cu2.5Mn2.5, respectively). All the samples were obtained via hydrothermal synthesis, with a procedure reported elsewhere [37,39] adapted from [41]. Briefly, appropriate quantities of Ce(NO3)3·6H2O and Cu(NO3)2·5H2O or Mn(NO3)2·4H2O (all provided by Sigma-Aldrich) were dissolved in 10 ml of deionized water, stirring for some minutes. Meanwhile, another solution was prepared by mixing 48 g of NaOH and 70 ml of deionized water. The nitrate-containing solution was then slowly added dropwise to the hydroxide solution, stirring for 1 h at RT. The mixture thus obtained was then poured into a Teflon liner and placed in an autoclave, which was heated in an oven up to 180 °C for 24 h. Subsequently, the precipitate obtained was rinsed several times with deionized water and ethanol, then it was dried at 60 °C overnight. Finally, the dry powder was gently crushed in a mortar and calcined at 550 °C for 4 h.",hydrothermal,solid solution,,135.0,Fluorite,single,True,cubic,TEM_100nm_69b7d53b9605ebc57c753159.png,150.0,20.0,0.5,,False,5.412,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53b9605ebc57c75315b,5bdac05747cb855b02bef0388ac61f17564fc656,10.1016/j.apcata.2020.117517,Ce95Cu5,0.95,46.0,550.0,4.0,,,,,"In this study, a set of four different catalysts was considered, consisting of pure ceria nanocubes and ceria doped with 5 % Cu, 5 % Mn, and 2.5 % Cu + 2.5 % Mn (named CeO2, Ce95Cu5, Ce95Mn5 and Ce95Cu2.5Mn2.5, respectively). All the samples were obtained via hydrothermal synthesis, with a procedure reported elsewhere [37,39] adapted from [41]. Briefly, appropriate quantities of Ce(NO3)3·6H2O and Cu(NO3)2·5H2O or Mn(NO3)2·4H2O (all provided by Sigma-Aldrich) were dissolved in 10 ml of deionized water, stirring for some minutes. Meanwhile, another solution was prepared by mixing 48 g of NaOH and 70 ml of deionized water. The nitrate-containing solution was then slowly added dropwise to the hydroxide solution, stirring for 1 h at RT. The mixture thus obtained was then poured into a Teflon liner and placed in an autoclave, which was heated in an oven up to 180 °C for 24 h. Subsequently, the precipitate obtained was rinsed several times with deionized water and ethanol, then it was dried at 60 °C overnight. Finally, the dry powder was gently crushed in a mortar and calcined at 550 °C for 4 h.",hydrothermal,solid solution,,34.0,Fluorite,single,True,polyhedra,TEM_100nm_69b7d53b9605ebc57c75315b.png,150.0,20.0,0.5,,False,5.409,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53c9605ebc57c75315d,f14926e97d791aa7b8dbfc34b22d7accefd16f5b,10.1016/j.apcata.2020.117517,Ce95Mn5,0.95,17.0,550.0,4.0,,,,,"In this study, a set of four different catalysts was considered, consisting of pure ceria nanocubes and ceria doped with 5 % Cu, 5 % Mn, and 2.5 % Cu + 2.5 % Mn (named CeO2, Ce95Cu5, Ce95Mn5 and Ce95Cu2.5Mn2.5, respectively). All the samples were obtained via hydrothermal synthesis, with a procedure reported elsewhere [37,39] adapted from [41]. Briefly, appropriate quantities of Ce(NO3)3·6H2O and Cu(NO3)2·5H2O or Mn(NO3)2·4H2O (all provided by Sigma-Aldrich) were dissolved in 10 ml of deionized water, stirring for some minutes. Meanwhile, another solution was prepared by mixing 48 g of NaOH and 70 ml of deionized water. The nitrate-containing solution was then slowly added dropwise to the hydroxide solution, stirring for 1 h at RT. The mixture thus obtained was then poured into a Teflon liner and placed in an autoclave, which was heated in an oven up to 180 °C for 24 h. Subsequently, the precipitate obtained was rinsed several times with deionized water and ethanol, then it was dried at 60 °C overnight. Finally, the dry powder was gently crushed in a mortar and calcined at 550 °C for 4 h.",hydrothermal,solid solution,,79.0,Fluorite,single,True,cubic,TEM_200nm_69b7d53c9605ebc57c75315d.png,150.0,20.0,0.5,,False,5.409,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53c9605ebc57c75315f,c65e7108f8165f72013347df9ed2a3423f7bb90f,10.1016/j.apcata.2020.117517,Ce95Cu2.5Mn2.5,0.95,52.0,550.0,4.0,,,,,"In this study, a set of four different catalysts was considered, consisting of pure ceria nanocubes and ceria doped with 5 % Cu, 5 % Mn, and 2.5 % Cu + 2.5 % Mn (named CeO2, Ce95Cu5, Ce95Mn5 and Ce95Cu2.5Mn2.5, respectively). All the samples were obtained via hydrothermal synthesis, with a procedure reported elsewhere [37,39] adapted from [41]. Briefly, appropriate quantities of Ce(NO3)3·6H2O and Cu(NO3)2·5H2O or Mn(NO3)2·4H2O (all provided by Sigma-Aldrich) were dissolved in 10 ml of deionized water, stirring for some minutes. Meanwhile, another solution was prepared by mixing 48 g of NaOH and 70 ml of deionized water. The nitrate-containing solution was then slowly added dropwise to the hydroxide solution, stirring for 1 h at RT. The mixture thus obtained was then poured into a Teflon liner and placed in an autoclave, which was heated in an oven up to 180 °C for 24 h. Subsequently, the precipitate obtained was rinsed several times with deionized water and ethanol, then it was dried at 60 °C overnight. Finally, the dry powder was gently crushed in a mortar and calcined at 550 °C for 4 h.",hydrothermal,solid solution,,23.0,Fluorite,single,True,polyhedra,TEM_50nm_69b7d53c9605ebc57c75315f.png,150.0,20.0,0.5,,False,5.408,0.0,0.025,,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53d9605ebc57c753161,a8cbe5a720604a61bb40147e3b20c490a19accbf,10.1007/s10562-016-1811-9,CM-CP,0.7,58.0,500.0,5.0,30.1,0.44,0.0,0.0,"An aqueous ammonia solution was added drop-wise to the Ce and Mn nitrate precursor solution until pH value reaches 9. Afterwards, the resulting suspension was left for 24 h and followed by the precipitate was filtered and thoroughly washed 4–5 times with de-ionized water to eliminate anion impurities. The obtained sample was then oven dried at 383 K for overnight and was ground with ceramic mortar. Finally, the well-dispersed powder was calcined for 5 h in a closed electric furnace at 773 K. The catalyst thus obtained was designed as CM-CP.",coprecipitation,solid solution,,7.19,Fluorite,single,True,spherical,SEM_1000nm_69b7d53d9605ebc57c753161.png,500.0,10.2,1.0,,False,5.35,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53e9605ebc57c753163,c23035952254ee4ee6c76fcfadc95b2a1b701811,10.1007/s10562-016-1811-9,CM-SG,0.7,49.0,500.0,5.0,24.8,0.41,0.0,0.0,"In this process, the urea was added to the Ce and Mn nitrate precursor solution as the complexation agent and the resultant mixed solution kept at 353 K for a few hours to ensure metal-complex formation. In a following step, ethylene glycol was added to the reaction solution and the temperature was raised to 363 K to facilitate the polyesterfication step. The resulting gel was dried at 383 K overnight. Then the gel was submitted to decomposition at 573 K for 4 h. Finally, the powder was collected and ground in an agate mortar followed by calcination at 773 K. The catalyst was designed as CM-SG.",sol-gel,solid solution,,9.56,Fluorite,single,True,spherical,SEM_1000nm_69b7d53e9605ebc57c753163.png,500.0,10.2,1.0,,False,5.37,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53e9605ebc57c753165,a511842b90cb90fa596af65f541220c6e70d2c20,10.1007/s10562-016-1811-9,CM-HT,0.7,69.0,500.0,5.0,17.2,0.47,0.0,0.0,"In this method, an aqueous ammonia solution was slowly added to the Ce and Mn nitrate precursor solution at room temperature until the pH value of the mixture reached 9 with continuous stirring. Subsequently, the as-obtained suspension was transferred to 20 mL Teflon-lined stainless steel autoclaves, sealed and thermally treated at 473 K for 24 h, and then the autoclaves were cooled naturally to room temperature. The products were harvested by pressure filtration, washed fully with distilled water, and dried at 353 K for 12 h. Finally, the dried sample was calcined at 773 K for 5 h, and denoted as CM-HT. For comparison, pure CeO2 was prepared by precipitation of Ce(NO3)3·6H2O with an aqueous ammonia solution. The obtained solid was then dried at 383 K for 12 h, and calcined at 773 K for 5 h. Pure MnOx was also prepared in a similar way by using Mn(NO3)2·4H2O as precursor.",hydrothermal,solid solution,,5.89,Fluorite,single,True,sponge,SEM_500nm_69b7d53e9605ebc57c753165.png,500.0,10.2,1.0,,False,5.21,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d53f9605ebc57c753167,605ad1d591746c6fe179a1daf2ee39433c100294,10.1007/s10562-019-03014-z,5CrCe,0.95,122.5,350.0,2.3,7.15,0.19,0.0,0.0,"Cr-doped CeO2 nanorods (Ce1−xCrxO2−δ; X = 0.05, 0.1, and 0.15; X is the molar ratio of Cr/(Cr + Ce)) with different Cr contents were synthesized by a hydrothermal process [29]. Firstly, a NaOH solution with a concentration of 8 M was prepared. In a typical experiment, totally 4 mmol of Ce(NO3)3·6H2O and Cr(NO3)3·9H2O with different mole ratios were dissolved in 30 mL Milli-Q water under vigorous stirring until the corresponding salts were completely dissolved. There after an aqueous NaOH (60 mL) was added to the above solution at one time and kept stirring for 30 min. Subsequently, the formed mixed slurry was transferred to a 100 mL Teflon lined autoclave reactor and kept in the oven for 24 h at 100 °C. After cooling down to room temperature naturally, the precipitates were collected and washed with Milli-Q water/ethanol several times until free from ion impurities (Na+ and NO3− ions). Then, the obtained product was dried at 100 °C for 12 h in an electric oven and ground in a pestle and mortar to give the fine powder. Finally, the powder was calcined under static air at 350 °C (at a ramping rate of 5 °C/min) for 2.3 h in a muffle furnace to obtain Ce1−xCrxO2−δ nanorods. For convenience, the 5, 10, and 15% Cr-doped CeO2 nanorod catalysts were designated as 5CrCe, 10CrCe, and 15CrCe, respectively. Pure ceria nanorods were also synthesized under similar conditions and designated as CeO2",hydrothermal,solid solution,,6.89,Fluorite,single,True,nanorod,TEM_50nm_69b7d53f9605ebc57c753167.png,300.0,10.0,1.0,,False,5.39,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d5409605ebc57c753169,8524929fc9e0012e4f4705b94a34386f5e1f1290,10.1007/s10562-019-03014-z,10CrCe,0.9,137.3,350.0,2.3,6.83,0.21,0.0,0.0,"Cr-doped CeO2 nanorods (Ce1−xCrxO2−δ; X = 0.05, 0.1, and 0.15; X is the molar ratio of Cr/(Cr + Ce)) with different Cr contents were synthesized by a hydrothermal process [29]. Firstly, a NaOH solution with a concentration of 8 M was prepared. In a typical experiment, totally 4 mmol of Ce(NO3)3·6H2O and Cr(NO3)3·9H2O with different mole ratios were dissolved in 30 mL Milli-Q water under vigorous stirring until the corresponding salts were completely dissolved. There after an aqueous NaOH (60 mL) was added to the above solution at one time and kept stirring for 30 min. Subsequently, the formed mixed slurry was transferred to a 100 mL Teflon lined autoclave reactor and kept in the oven for 24 h at 100 °C. After cooling down to room temperature naturally, the precipitates were collected and washed with Milli-Q water/ethanol several times until free from ion impurities (Na+ and NO3− ions). Then, the obtained product was dried at 100 °C for 12 h in an electric oven and ground in a pestle and mortar to give the fine powder. Finally, the powder was calcined under static air at 350 °C (at a ramping rate of 5 °C/min) for 2.3 h in a muffle furnace to obtain Ce1−xCrxO2−δ nanorods. For convenience, the 5, 10, and 15% Cr-doped CeO2 nanorod catalysts were designated as 5CrCe, 10CrCe, and 15CrCe, respectively. Pure ceria nanorods were also synthesized under similar conditions and designated as CeO2",hydrothermal,solid solution,,5.53,Fluorite,single,True,nanorod,TEM_50nm_69b7d5409605ebc57c753169.png,300.0,10.0,1.0,,False,5.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d5409605ebc57c75316b,a51b75e9b93bff57871901b0c8fda745ebfcf6f5,10.1007/s10562-019-03014-z,15CrCe,0.85,114.2,350.0,2.3,7.32,0.16,0.0,0.0,"Cr-doped CeO2 nanorods (Ce1−xCrxO2−δ; X = 0.05, 0.1, and 0.15; X is the molar ratio of Cr/(Cr + Ce)) with different Cr contents were synthesized by a hydrothermal process [29]. Firstly, a NaOH solution with a concentration of 8 M was prepared. In a typical experiment, totally 4 mmol of Ce(NO3)3·6H2O and Cr(NO3)3·9H2O with different mole ratios were dissolved in 30 mL Milli-Q water under vigorous stirring until the corresponding salts were completely dissolved. There after an aqueous NaOH (60 mL) was added to the above solution at one time and kept stirring for 30 min. Subsequently, the formed mixed slurry was transferred to a 100 mL Teflon lined autoclave reactor and kept in the oven for 24 h at 100 °C. After cooling down to room temperature naturally, the precipitates were collected and washed with Milli-Q water/ethanol several times until free from ion impurities (Na+ and NO3− ions). Then, the obtained product was dried at 100 °C for 12 h in an electric oven and ground in a pestle and mortar to give the fine powder. Finally, the powder was calcined under static air at 350 °C (at a ramping rate of 5 °C/min) for 2.3 h in a muffle furnace to obtain Ce1−xCrxO2−δ nanorods. For convenience, the 5, 10, and 15% Cr-doped CeO2 nanorod catalysts were designated as 5CrCe, 10CrCe, and 15CrCe, respectively. Pure ceria nanorods were also synthesized under similar conditions and designated as CeO2",hydrothermal,solid solution,,7.82,Fluorite,single,True,nanorod,TEM_50nm_69b7d5409605ebc57c75316b.png,300.0,10.0,1.0,,False,5.42,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69b7d5419605ebc57c75316d,21665fd05c60437c21c8d85c5e5feae171beab2b,10.1007/s10562-019-03014-z,CeO2,1.0,100.3,350.0,2.3,7.52,0.17,0.0,0.0,"Cr-doped CeO2 nanorods (Ce1−xCrxO2−δ; X = 0.05, 0.1, and 0.15; X is the molar ratio of Cr/(Cr + Ce)) with different Cr contents were synthesized by a hydrothermal process [29]. Firstly, a NaOH solution with a concentration of 8 M was prepared. In a typical experiment, totally 4 mmol of Ce(NO3)3·6H2O and Cr(NO3)3·9H2O with different mole ratios were dissolved in 30 mL Milli-Q water under vigorous stirring until the corresponding salts were completely dissolved. There after an aqueous NaOH (60 mL) was added to the above solution at one time and kept stirring for 30 min. Subsequently, the formed mixed slurry was transferred to a 100 mL Teflon lined autoclave reactor and kept in the oven for 24 h at 100 °C. After cooling down to room temperature naturally, the precipitates were collected and washed with Milli-Q water/ethanol several times until free from ion impurities (Na+ and NO3− ions). Then, the obtained product was dried at 100 °C for 12 h in an electric oven and ground in a pestle and mortar to give the fine powder. Finally, the powder was calcined under static air at 350 °C (at a ramping rate of 5 °C/min) for 2.3 h in a muffle furnace to obtain Ce1−xCrxO2−δ nanorods. For convenience, the 5, 10, and 15% Cr-doped CeO2 nanorod catalysts were designated as 5CrCe, 10CrCe, and 15CrCe, respectively. Pure ceria nanorods were also synthesized under similar conditions and designated as CeO2",hydrothermal,solid solution,,9.03,Fluorite,single,True,nanorod,TEM_50nm_69b7d5419605ebc57c75316d.png,300.0,10.0,1.0,,False,5.45,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
